id,name_en,name_en_override,name_ka,name_ka_override,name_ru_override,lat,lat_override,lon,lon_override,rotation,rotation_override,mergeParent,hubTarget
1:1037,Bogdan Khmelnitski St #7,Bogdan Khmelnitski St #7,ბოგდან ხმელნიცკის ქუჩა #7,ბოგდან ხმელნიცკის ქუჩა #7,,41.671978,41.671978,44.878222,44.878222,108,,,
1:1038,Bogdan Khmelnitski St #7,Bogdan Khmelnitski St #7,ბოგდან ხმელნიცკის ქუჩა #7,ბოგდან ხმელნიცკის ქუჩა #7,,41.672016,41.672016,44.8783,44.8783,288,,,
1:1039,Saint Barbare Cemetery,Saint Barbare Cemetery,წმინდა ბარბარეს სასაფლაო,წმინდა ბარბარეს სასაფლაო,,41.664733,41.664733,44.890665,44.890665,311,,,
1:1040,Saint Barbare Cemetery,Saint Barbare Cemetery,წმინდა ბარბარეს სასაფლაო,წმინდა ბარბარეს სასაფლაო,,41.664541,41.664541,44.890723,44.890723,128,,,
1:1041,Public School #106,Public School #106,#106-ე საჯარო სკოლა,#106-ე საჯარო სკოლა,,41.670241,41.670241,44.882197,44.882197,139,,,
1:1042,Public School #106,Public School #106,#106-ე საჯარო სკოლა,#106-ე საჯარო სკოლა,,41.670159,41.670159,44.882377,44.882377,327,,,
1:1045,Nakaduli Street,Nakaduli Street,ნაკადულის ქუჩა,ნაკადულის ქუჩა,,41.663004,41.663004,44.894155,44.894155,307,,,
1:1046,Nakaduli Street,Nakaduli Street,ნაკადულის ქუჩა,ნაკადულის ქუჩა,,41.662559,41.662559,44.894625,44.894625,127,,,
1:1047,Ana Kalandadze Street,Ana Kalandadze Street,ანა კალანდაძის ქუჩა,ანა კალანდაძის ქუჩა,,41.727994,41.727994,44.772578,44.772578,322,,,
1:1050,M/S Medical University,M/S Medical University,"მ/ს ""სამედიცინო უნივერსიტეტი""","მ/ს ""სამედიცინო უნივერსიტეტი""",,41.727488,41.727488,44.765537,44.765537,266,,,
1:1051,Otar Chiladze Street,Otar Chiladze Street,ოთარ ჭილაძის ქუჩა,ოთარ ჭილაძის ქუჩა,,41.727211,41.727211,44.762517,44.762517,263,,,
1:1054,Republican Hospital,Republican Hospital,რესპუბლიკური საავადმყოფო,რესპუბლიკური საავადმყოფო,,41.726771,41.726771,44.757888,44.757888,263,,,
1:1055,Medical University,Medical University,სამედიცინო უნივერსიტეტი,სამედიცინო უნივერსიტეტი,,41.726303,41.726303,44.753119,44.753119,264,,,
1:1057,Maro Makashvili Rise #15,Maro Makashvili Rise #15,მარო მაყაშვილის აღმართი #15,მარო მაყაშვილის აღმართი #15,,41.685158,41.685158,44.794658,44.794658,44,,,
1:1063,Lech Kaczynski,Lech Kaczynski,ლეხ კაჩინსკის ქუჩა,ლეხ კაჩინსკის ქუჩა,,41.686997,41.686997,44.833679,44.833679,100,,,
1:1065,Abuseridze Tbeli Street,Abuseridze Tbeli Street,აბუსერიძე ტბელის ქუჩა,აბუსერიძე ტბელის ქუჩა,,41.685909,41.685909,44.849877,44.849877,91,,,
1:1066,"M/S ""Samgori""","M/S ""Samgori""","მ/ს ""სამგორი""","მ/ს ""სამგორი""",,41.685136,41.685136,44.854823,44.854823,286,,,
1:1068,Moscow Avenue #15,Moscow Avenue #15,მოსკოვის გამზირი #15,მოსკოვის გამზირი #15,,41.683293,41.683293,44.862786,44.862786,113,,,
1:1069,Moscow Avenue #15,Moscow Avenue #15,მოსკოვის გამზირი #15,მოსკოვის გამზირი #15,,41.683304,41.683304,44.863044,44.863044,296,,,
1:1070,Moscow Avenue #19,Moscow Avenue #19,მოსკოვის გამზირი #19,მოსკოვის გამზირი #19,,41.681166,41.681166,44.867236,44.867236,119,,,
1:1071,Moscow Avenue #19,Moscow Avenue #19,მოსკოვის გამზირი #19,მოსკოვის გამზირი #19,,41.68118,41.68118,44.867485,44.867485,295,,,
1:1072,Grigol Lortkipanidze Street,Grigol Lortkipanidze Street,გრიგოლ ლორთქიფანიძის ქუჩა,გრიგოლ ლორთქიფანიძის ქუჩა,,41.680973,41.680973,44.870768,44.870768,350,,,
1:1074,Moscow Avenue #24a,Moscow Avenue #24a,მოსკოვის გამზირი #24ა,მოსკოვის გამზირი #24ა,,41.676558,41.676558,44.875468,44.875468,313,,,
1:1075,Moscow Avenue #29,Moscow Avenue #29,მოსკოვის გამზირი #29,მოსკოვის გამზირი #29,,41.676682,41.676682,44.874792,44.874792,135,,,
1:1076,Moscow Avenue #38,Moscow Avenue #38,მოსკოვის გამზირი #38,მოსკოვის გამზირი #38,,41.674679,41.674679,44.879421,44.879421,299,,,
1:1077,Moscow Avenue #33,Moscow Avenue #33,მოსკოვის გამზირი #33,მოსკოვის გამზირი #33,,41.674697,41.674697,44.878501,44.878501,119,,,
1:1079,Nana Samarguliani Street,Nana Samarguliani Street,ნანა სამარგულიანის ქუჩა,ნანა სამარგულიანის ქუჩა,,41.672475,41.672475,44.883978,44.883978,121,,,
1:1080,Nana Samarguliani Street,Nana Samarguliani Street,ნანა სამარგულიანის ქუჩა,ნანა სამარგულიანის ქუჩა,,41.673124,41.673124,44.883233,44.883233,299,,,
1:1081,Moscow Avenue #45,Moscow Avenue #45,მოსკოვის გამზირი #45,მოსკოვის გამზირი #45,,41.671141,41.671141,44.887438,44.887438,118,,,
1:1082,Moscow Avenue #47,Moscow Avenue #47,მოსკოვის გამზირი #47,მოსკოვის გამზირი #47,,41.671363,41.671363,44.887648,44.887648,297,,,
1:1085,Railway Sorter,Railway Sorter,რკინიგზის მახარისხებელი,რკინიგზის მახარისხებელი,,41.670061,41.670061,44.900458,44.900458,117,,,
1:1086,Railway Sorter,Railway Sorter,რკინიგზის მახარისხებელი,რკინიგზის მახარისხებელი,,41.670263,41.670263,44.90019,44.90019,297,,,
1:1087,Kindzmarauli St #15,Kindzmarauli St #15,ქინძმარაულის ქუჩა #15,ქინძმარაულის ქუჩა #15,,41.667314,41.667314,44.908467,44.908467,118,,,
1:1088,Kindzmarauli St #15,Kindzmarauli St #15,ქინძმარაულის ქუჩა #15,ქინძმარაულის ქუჩა #15,,41.66722,41.66722,44.908985,44.908985,296,,,
1:1089,Saferavi Street,Saferavi Street,საფერავის ქუჩა,საფერავის ქუჩა,,41.669127,41.669127,44.904173,44.904173,103,,,
1:1090,Saferavi Street,Saferavi Street,საფერავის ქუჩა,საფერავის ქუჩა,,41.669342,41.669342,44.903467,44.903467,283,,,
1:1091,Frone Street,Frone Street,ფრონეს ქუჩა,ფრონეს ქუჩა,,41.663503,41.663503,44.917927,44.917927,241,,,
1:1092,Frone Street,Frone Street,ფრონეს ქუჩა,ფრონეს ქუჩა,,41.663567,41.663567,44.918236,44.918236,65,,,
1:1093,Public School #131,Public School #131,#131-ე საჯარო სკოლა,#131-ე საჯარო სკოლა,,41.670548,41.670548,44.914105,44.914105,208,,,
1:1095,Besarion Chichinadze Street #21,Besarion Chichinadze Street #21,ბესარიონ ჭიჭინაძის ქუჩა #21,ბესარიონ ჭიჭინაძის ქუჩა #21,,41.673727,41.673727,44.913813,44.913813,147,,,
1:1096,Besarion Chichinadze Street #21,Besarion Chichinadze Street #21,ბესარიონ ჭიჭინაძის ქუჩა #21,ბესარიონ ჭიჭინაძის ქუჩა #21,,41.673606,41.673606,44.914061,44.914061,328,,,
1:1097,Public School for Impaired Vision people #201,Public School for Impaired Vision people #201,#201-ე სუსტმხედველთა საჯარო სკოლა,#201-ე სუსტმხედველთა საჯარო სკოლა,,41.675066,41.675066,44.912775,44.912775,325,,,
1:1098,Public School for Impaired Vision people #201,Public School for Impaired Vision people #201,#201-ე სუსტმხედველთა საჯარო სკოლა,#201-ე სუსტმხედველთა საჯარო სკოლა,,41.67536,41.67536,44.91238,44.91238,148,,,
1:1099,Public School #94,Public School #94,#94-ე საჯარო სკოლა,#94-ე საჯარო სკოლა,,41.672004,41.672004,44.915349,44.915349,147,,,
1:1101,Gumathesi Street #13,Gumathesi Street #13,გუმათჰესის ქუჩა #13,გუმათჰესის ქუჩა #13,,41.668907,41.668907,44.91296,44.91296,207,,,
1:1102,Gumathesi Street #10,Gumathesi Street #10,გუმათჰესის ქუჩა #10,გუმათჰესის ქუჩა #10,,41.668075,41.668075,44.91466,44.91466,117,,,
1:1103,Besarion Chichinadze Street,Besarion Chichinadze Street,ბესარიონ ჭიჭინაძის ქუჩა,ბესარიონ ჭიჭინაძის ქუჩა,,41.666166,41.666166,44.919536,44.919536,117,,,
1:1104,Engurhesi Street,Engurhesi Street,ენგურჰესის ქუჩა,ენგურჰესის ქუჩა,,41.66715,41.66715,44.917173,44.917173,308,,,
1:1106,Zghvis Ubani Block X,Zghvis Ubani Block X,ზღვის უბანი X კვარტალი,ზღვის უბანი X კვარტალი,,41.780305,41.780305,44.804059,44.804059,167,,,
1:1107,Abai Street,Abai Street,აბაის ქუჩა,აბაის ქუჩა,,41.777323,41.777323,44.806357,44.806357,117,,,
1:1108,Zghvis Ubani XI M/D I Block,Zghvis Ubani XI M/D I Block,ზღვის უბნის XI მ/რ I კვარტალი,ზღვის უბნის XI მ/რ I კვარტალი,,41.776207,41.776207,44.80897,44.80897,128,,,
1:1109,Zghvis Ubani XI M/D II Block,Zghvis Ubani XI M/D II Block,ზღვის უბნის XI მ/რ II კვარტალი,ზღვის უბნის XI მ/რ II კვარტალი,,41.774722,41.774722,44.811564,44.811564,128,,,
1:1110,Guram Kutatelidze Street,Guram Kutatelidze Street,გურამ ქუთათელაძის ქუჩა,გურამ ქუთათელაძის ქუჩა,,41.773042,41.773042,44.814018,44.814018,130,,,
1:1112,College of Railway Transport,College of Railway Transport,სარკინიგზო ტრანსპორტის კოლეჯი,სარკინიგზო ტრანსპორტის კოლეჯი,,41.77188,41.77188,44.822389,44.822389,44,,,
1:1113,Davit Nishnianidze Street,Davit Nishnianidze Street,დავით ნიშნიანიძის ქუჩა,დავით ნიშნიანიძის ქუჩა,,41.774009,41.774009,44.824253,44.824253,47,,,
1:1114,Levan Rcheulishvili Street,Levan Rcheulishvili Street,ლევან რჩეულიშვილის ქუჩა,ლევან რჩეულიშვილის ქუჩა,,41.778613,41.778613,44.823918,44.823918,317,,,
